"sigRho","sigR","kc","kw"
0.00865724022880491,0.0853862640110105,136.390076368013,4.51518495349781e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00973128258996684,0.0806207552362058,135.930895231992,5.27192652876377e-06
0.00825471117461126,0.0638975717915176,138.237093135457,5.3247051077671e-06
0.00825471117461126,0.0638975717915176,138.237093135457,5.3247051077671e-06
0.00825471117461126,0.0638975717915176,138.237093135457,5.3247051077671e-06
0.0096374950696875,0.0690768489893665,103.58744491236,4.61154259710359e-06
0.00968489126698706,0.0648680425726051,94.9798966428266,4.76659488499649e-06
0.0107533163503578,0.0886248430774294,111.064139231818,4.58596726326705e-06
0.0107533163503578,0.0886248430774294,111.064139231818,4.58596726326705e-06
0.0107533163503578,0.0886248430774294,111.064139231818,4.58596726326705e-06
0.0102175392193265,0.0574268154661338,107.985469488087,5.73284882644577e-06
0.0102175392193265,0.0574268154661338,107.985469488087,5.73284882644577e-06
0.00902576274126115,0.0569221387601889,86.9637634646809,5.33957429042178e-06
0.00902576274126115,0.0569221387601889,86.9637634646809,5.33957429042178e-06
0.00638400798222939,0.0590855157247265,95.443162948573,5.43238541018088e-06
0.00699430640308636,0.0558081593330644,95.3454129845387,5.0387385074244e-06
0.00699430640308636,0.0558081593330644,95.3454129845387,5.0387385074244e-06
0.0078022595070349,0.0627644615483835,103.505251800282,5.27569292195578e-06
0.0078022595070349,0.0627644615483835,103.505251800282,5.27569292195578e-06
0.0078022595070349,0.0627644615483835,103.505251800282,5.27569292195578e-06
0.0078022595070349,0.0627644615483835,103.505251800282,5.27569292195578e-06
0.00555250716919189,0.061767078265241,112.026165167612,4.33449192954377e-06
0.00555250716919189,0.061767078265241,112.026165167612,4.33449192954377e-06
0.00713432132367336,0.0511337679921512,141.525012987482,4.64889672036571e-06
0.0104175759725444,0.0461289350726582,125.449397759486,5.25871866770045e-06
0.0104175759725444,0.0461289350726582,125.449397759486,5.25871866770045e-06
0.0104175759725444,0.0461289350726582,125.449397759486,5.25871866770045e-06
0.0104175759725444,0.0461289350726582,125.449397759486,5.25871866770045e-06
0.0113177477949517,0.06035222009261,107.438356074792,6.3075535966277e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0107225365038645,0.054328112996008,140.114968985646,5.72177949481817e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0109509595110209,0.0517707662465463,180.600247495839,5.45976280091728e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0105661211450963,0.0376365567002171,135.063517443531,5.84924681422963e-06
0.0114375027829882,0.0383424715374591,113.735675807998,5.57867475683079e-06
0.0132824284356971,0.0743453414430178,99.4316648773417,5.85816749812399e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0115103609125893,0.0482792145162642,99.428206405956,6.41508391330136e-06
0.0114088235693706,0.0450874161059767,88.4700192952283,6.57255953305287e-06
0.0114088235693706,0.0450874161059767,88.4700192952283,6.57255953305287e-06
0.0114088235693706,0.0450874161059767,88.4700192952283,6.57255953305287e-06
0.0114088235693706,0.0450874161059767,88.4700192952283,6.57255953305287e-06
0.0114088235693706,0.0450874161059767,88.4700192952283,6.57255953305287e-06
0.0109884161707976,0.0496456493502248,88.5436568553765,5.95908840664746e-06
0.0087557429655471,0.0395644646225404,115.523034437187,4.68762024754833e-06
0.00909380788080688,0.061590261630042,118.07350369504,4.68591134724613e-06
0.00909380788080688,0.061590261630042,118.07350369504,4.68591134724613e-06
0.00849429210888823,0.0580424609665816,98.49666338333,4.23942388601236e-06
0.0074290967917439,0.0601154881902126,93.6294226663856,4.27693191784906e-06
0.0074290967917439,0.0601154881902126,93.6294226663856,4.27693191784906e-06
0.0074290967917439,0.0601154881902126,93.6294226663856,4.27693191784906e-06
0.0074290967917439,0.0601154881902126,93.6294226663856,4.27693191784906e-06
0.0074290967917439,0.0601154881902126,93.6294226663856,4.27693191784906e-06
0.00868010040804197,0.0718181424260326,97.2319690988265,5.35032736487563e-06
0.00868010040804197,0.0718181424260326,97.2319690988265,5.35032736487563e-06
0.00868010040804197,0.0718181424260326,97.2319690988265,5.35032736487563e-06
0.0098418090258994,0.0745190569568282,95.0764856754584,4.99538319639653e-06
0.0104354345360097,0.0723527007544268,103.762637112102,5.94098766938568e-06
0.0104354345360097,0.0723527007544268,103.762637112102,5.94098766938568e-06
0.011694459044292,0.0713359876013851,117.5900553246,6.10262541224203e-06
0.011694459044292,0.0713359876013851,117.5900553246,6.10262541224203e-06
0.011694459044292,0.0713359876013851,117.5900553246,6.10262541224203e-06
0.0126186885346647,0.0612895887555291,126.598465087464,6.05682850133613e-06
0.0137847147205672,0.0395701734343237,111.490513881337,5.56252506931306e-06
0.0137847147205672,0.0395701734343237,111.490513881337,5.56252506931306e-06
0.0137847147205672,0.0395701734343237,111.490513881337,5.56252506931306e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0131938136426624,0.0471487368550898,151.903130994719,5.17940093090881e-06
0.0117784902941428,0.052633202236121,199.360875082672,5.47167767529247e-06
0.0117784902941428,0.052633202236121,199.360875082672,5.47167767529247e-06
0.0117784902941428,0.052633202236121,199.360875082672,5.47167767529247e-06
0.0117784902941428,0.052633202236121,199.360875082672,5.47167767529247e-06
0.0117784902941428,0.052633202236121,199.360875082672,5.47167767529247e-06
0.0104249256618537,0.0791635651552103,184.514327378436,5.26876575090922e-06
0.0104249256618537,0.0791635651552103,184.514327378436,5.26876575090922e-06
0.00892466100822724,0.0716402854488789,153.738044735588,5.42220016843076e-06
0.0100642093921913,0.0585545055226527,150.244187978183,4.91119290920595e-06
0.0100642093921913,0.0585545055226527,150.244187978183,4.91119290920595e-06
0.0100642093921913,0.0585545055226527,150.244187978183,4.91119290920595e-06
0.0100642093921913,0.0585545055226527,150.244187978183,4.91119290920595e-06
0.0107198802551052,0.0471642543850134,138.910177185197,4.94357263196372e-06
0.0107198802551052,0.0471642543850134,138.910177185197,4.94357263196372e-06
0.0107198802551052,0.0471642543850134,138.910177185197,4.94357263196372e-06
0.0108709985415654,0.0607351518977165,147.018331742947,4.56635325200586e-06
0.0140654493851983,0.0477395058091753,181.697217975914,5.19306823384239e-06
0.0140654493851983,0.0477395058091753,181.697217975914,5.19306823384239e-06
0.0140654493851983,0.0477395058091753,181.697217975914,5.19306823384239e-06
0.0140654493851983,0.0477395058091753,181.697217975914,5.19306823384239e-06
0.0140654493851983,0.0477395058091753,181.697217975914,5.19306823384239e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.013762602836077,0.060127644101245,169.052027715069,5.64109994718662e-06
0.0134244301019122,0.0512743735783249,184.176631760279,6.62885959177156e-06
0.0134244301019122,0.0512743735783249,184.176631760279,6.62885959177156e-06
0.0116860506361913,0.0425982273259073,169.1831215066,6.7912122923634e-06
0.0116860506361913,0.0425982273259073,169.1831215066,6.7912122923634e-06
0.0116860506361913,0.0425982273259073,169.1831215066,6.7912122923634e-06
0.0116860506361913,0.0425982273259073,169.1831215066,6.7912122923634e-06
