"sigRho","sigR","kc","kw","did_accept","loglik"
0.00891008482140943,0.04651809282582,152.34391392098,6.01477764730589e-06,NA,-1601.24808673324
0.00907535983238891,0.0456567336056322,128.637729185748,5.63307784273144e-06,1,-1602.04364660001
0.00914366232241657,0.0472890413710819,123.691450426114,4.9260685232784e-06,0,-1603.67670434246
0.00855606445550672,0.0351401092827335,136.319617360784,7.46055821871958e-06,1,-1601.76534847728
0.00719275524480192,0.0453363770624316,123.041395037354,7.66665354144006e-06,1,-1601.19595805915
0.00672354896858408,0.0235685805019091,101.418693615937,8.14634278856957e-06,0,-1603.18998963897
0.00466840167746114,0.0487599910973625,114.933099387564,7.92882498579425e-06,0,-1604.73609623375
0.00805531189947622,0.0467734891776592,156.920484135262,7.41878765093754e-06,0,-1602.74417909939
0.00662711948089908,0.0291056584567294,137.782590377868,8.2231260421915e-06,0,-1607.11299076478
0.00754593401916741,0.043361736796726,148.701138578228,9.29297792257044e-06,0,-1607.56886379902
0.010402068501663,0.0442852980026069,127.79765645425,6.41526712497589e-06,0,-1601.52251254642
0.00721268480893695,0.0458656290999838,109.579741390767,7.85765559997226e-06,0,-1604.71916134907
0.00624271250632789,0.0446497706502041,133.247715110644,7.52481130091943e-06,0,-1603.40635776116
0.0071668697123731,0.0435019597695012,134.487706335126,6.82282774667558e-06,0,-1603.26724689489
0.00777330114326731,0.0408019342078304,137.557214023122,7.95601629394315e-06,0,-1602.67300998587
0.00778109312912069,0.0483714096375348,148.149190464466,7.07350274417217e-06,0,-1602.7205822931
0.00697364442450711,0.0449987876253955,132.924666349117,7.17155701997711e-06,0,-1605.428678156
0.00655891341306278,0.0630874966442094,113.56999779459,7.29963941242222e-06,0,-1603.94839764823
0.00567776124104869,0.0437835826470042,109.218313724086,1.03055253277552e-05,0,-1607.47567736545
0.00651803700445557,0.0491137644889457,118.774042781277,8.19114304375733e-06,1,-1602.53933902229
0.00532113194036646,0.0668076668179061,123.828924818982,8.92645843650446e-06,0,-1609.49647453659
0.00738869854877571,0.0461108443600055,147.994137970539,7.38072712942182e-06,0,-1603.52841308307
0.00705133466267859,0.0413922986574505,117.390764388867,8.14515335116625e-06,1,-1601.51884165324
0.00727746975289104,0.0545882636740005,159.398441059024,9.03023045502175e-06,0,-1607.73959229268
0.00897907409786322,0.0378841694666971,91.440798353265,8.8166207123861e-06,0,-1604.00294977394
0.00871716144672237,0.0473206212527819,152.183624880327,6.91400822481165e-06,1,-1599.4024087547
0.00957920646661537,0.0451005136466576,147.222212118667,8.13108858702639e-06,0,-1599.93648073031
0.00884933260991702,0.0525961590949273,155.784613328686,6.80343881983839e-06,0,-1602.22283032182
0.00824671577432422,0.0572127863002949,134.412725369115,7.76661942158796e-06,0,-1602.37355354717
0.00682577771980527,0.064232364023889,139.188023819861,8.78971917851751e-06,0,-1610.09880888371
0.00861156037889198,0.0497228644886454,156.309367526905,7.44360350468527e-06,0,-1601.07046951846
0.00846895368894166,0.0328312233792711,149.392706978024,7.0071756886427e-06,0,-1602.06803232819
0.00770855577898832,0.0360570988139748,143.159470164239,6.86737237541492e-06,0,-1602.42237629792
0.00812222898400384,0.0762243940680343,205.620932040083,7.50407168338154e-06,0,-1606.88962976538
0.00641155680973024,0.0588571226757061,151.716546748635,6.80787351735041e-06,0,-1605.75548284462
0.0105040815141758,0.038100819344829,146.899104255222,7.73253460175074e-06,1,-1599.33242389562
0.00974896067262598,0.039249985427284,144.758993131397,1.03577487606131e-05,0,-1604.8113602103
0.00921414652234375,0.0417993266207608,155.550022737627,7.85045878724643e-06,0,-1603.76206410979
0.0100565865261138,0.0425468970124596,138.835507082551,8.80002250556583e-06,0,-1603.45905683358
0.0115118647363872,0.0335058999736987,132.761089426938,7.79457639339057e-06,0,-1599.44941280464
0.0101808206399814,0.0513848302365593,109.238522823198,5.92442658594962e-06,0,-1601.7909550715
0.0121459241271409,0.0299650028855581,117.398157558195,7.47592573386427e-06,0,-1599.29940330991
0.0127342103224741,0.0452510370410062,148.142786656679,7.30647276736506e-06,0,-1598.94121342822
0.00891279708828281,0.0433335282273157,156.563443016679,7.15964998646397e-06,1,-1600.32887236469
0.00986500157631387,0.0489715116801258,175.062443406136,6.75856104326491e-06,1,-1600.00921382418
0.0105371209541493,0.0451390843931724,138.787867502277,7.05492666775497e-06,0,-1600.79837348818
0.00983233682167564,0.0638223538127136,160.395860034898,6.65445450029695e-06,0,-1601.7343810139
0.00935773495016518,0.0430587410751386,145.488069259629,7.30611736605194e-06,0,-1601.90893921347
0.00900756457093934,0.047663932417974,164.911660093305,6.38785705187741e-06,1,-1604.06992214708
0.0103967378425732,0.044417795343013,163.368714106086,7.00989655004854e-06,1,-1601.90522921928
0.00955585708396104,0.0352976913932145,200.879400408523,7.15265783819473e-06,0,-1603.09166799589
0.0116657764013184,0.0311675721204048,163.969686444871,6.22962593428905e-06,0,-1602.08246723443
0.00857496308312483,0.0526597635867772,160.148712956595,5.78946421929843e-06,0,-1604.83354962676
0.010483471387356,0.0603964933774618,158.914387833446,5.53426530069605e-06,1,-1601.7038389304
0.0125473333530396,0.073336111517515,121.580293850063,5.17155319986398e-06,0,-1602.68011261353
0.0142005608795332,0.0740448488600771,148.587559249231,4.38326211123829e-06,0,-1603.42101478891
0.0116193110054242,0.0562081342165735,159.851758850261,6.86342993135034e-06,0,-1600.652637542
0.0115925471528584,0.0578421032808515,205.184597648744,5.45479217651256e-06,0,-1602.38202364563
0.0130022177215833,0.0520406971373952,186.742668908855,6.20469717316431e-06,0,-1599.5127881132
0.011112974827512,0.060415103255101,172.589117338476,5.57402303412817e-06,0,-1605.13519161418
0.0102510670048794,0.0649954171465019,150.462497211084,5.55160383699669e-06,0,-1604.82872180219
0.00909900807567618,0.0643612681339266,159.089479775475,5.22193916125829e-06,0,-1605.82989986593
0.0108860019595944,0.0695113290899292,136.99448558189,4.88288720685628e-06,0,-1603.03415239624
0.0125038499793119,0.0564845715013671,140.935808604088,4.74729876689956e-06,0,-1603.20780706213
0.0109882668973087,0.0448395970072121,170.30903965977,4.54926829714164e-06,0,-1602.89000344576
0.00998624717946297,0.0523292856813488,147.2078383762,5.05146081041518e-06,1,-1602.11105957612
0.00979854544723572,0.0330691078997442,133.333424671593,5.07090283287172e-06,1,-1601.78786386406
0.00741596805118147,0.0135164306820073,115.814199615962,4.87303393720983e-06,0,-1608.44911420572
0.00936571633922984,0.0236835525635626,147.744710851378,5.68598546876892e-06,0,-1603.49167414591
0.0090824520484406,0.0398749178488792,134.49420835646,3.40763795620359e-06,0,-1606.09544148302
0.0105049854356785,0.0393442773108138,118.827339610313,3.79443846211375e-06,0,-1603.88543558622
0.0114184837014356,0.0335075594483259,109.093886626269,5.09591769729439e-06,0,-1600.8773887207
0.00965987478404247,0.0109041559271731,145.807253063897,5.03564168581106e-06,0,-1608.04697197206
0.0108080944314383,0.0316173485795289,138.744079671578,5.38070432956827e-06,1,-1600.64138220004
0.0104053452239572,0.0394170821976084,154.652868922536,5.02235714065794e-06,1,-1602.61655960357
0.00786981546050841,0.0257159747605349,152.912902780153,5.97252881354691e-06,1,-1603.18991151912
0.00713147460906585,0.0126653330166656,176.654622564913,4.94829666871155e-06,0,-1612.69619095335
0.0102634800759221,0.039414684465825,133.743710950173,6.11485434625776e-06,1,-1600.3495222158
0.00900849236406556,0.0242582306611711,151.849982357371,6.129647392766e-06,1,-1601.72519920319
0.00994517253103174,0.0310732528559265,160.515731049627,5.13354707148198e-06,0,-1602.38844344875
0.00882984835442483,0.0157348355990417,148.217932994051,7.30298029661824e-06,0,-1607.45901279193
0.00955188489164289,0.0195458873634278,135.027305720537,6.27837453219729e-06,0,-1603.14658013638
0.00641949323646632,0.0253277979973407,141.635123925368,5.9270435103059e-06,0,-1605.51783316065
0.011646719416605,0.0408173820202631,178.19196307149,5.41868835324959e-06,1,-1599.17427543494
0.0130487475355913,0.038851603900789,137.236146179714,4.71324915791366e-06,0,-1600.28665395521
0.0119819044441181,0.0569092410761526,195.73673534798,7.09658825513686e-06,0,-1604.22419282866
0.0113066935980716,0.0342055312352014,142.488939529704,6.87681284069341e-06,0,-1600.4512314651
0.0117744604570216,0.0380772638670026,160.608653335266,4.46890827971376e-06,0,-1604.29683325562
0.0116085196962735,0.0400818675180491,164.820188869656,4.16599377669408e-06,0,-1601.89717872395
0.0119976376655163,0.0350241302688509,191.848629039281,6.1202189101166e-06,1,-1598.14454848564
0.0119241704354258,0.0322825565516449,179.431114471996,5.61540495407469e-06,0,-1601.49445197818
