"sigRho","sigR","kc","kw","did_accept","loglik"
0.0119405753878005,0.0429341114109591,188.660028166882,4.31849383713815e-06,NA,-1822.20456048869
0.0118831696009533,0.0592673518184412,223.122565975615,5.17351240297524e-06,1,-1820.97585749725
0.0125769166007915,0.0685834659550311,215.035811174042,5.6902237031551e-06,0,-1823.22586327649
0.0103837331998932,0.0680857241549014,214.079579917041,4.97477565471033e-06,1,-1821.86682593745
0.011437670703926,0.0647846201725462,177.343247192371,5.4976417538718e-06,0,-1824.67962037495
0.0126216644398608,0.066320344874295,224.550769754112,4.27129365423973e-06,0,-1822.06690053999
0.00937350961157661,0.0573544035043185,284.705495556338,4.34251918366318e-06,1,-1817.51260806173
0.0105893224889376,0.0371450251865656,312.807094491744,4.72203605613842e-06,1,-1814.22487160995
0.012446311500966,0.0276451544808054,281.188100575996,5.2343267835782e-06,0,-1817.18428815569
0.0118172710204848,0.0262617158681987,335.673301791939,5.98569914455104e-06,0,-1815.36091842453
0.00879564184035877,0.0333943176155234,366.284036492128,2.87367790228031e-06,1,-1814.14041187824
0.00902450757992092,0.0515580453253979,351.750338280047,2.14860518681921e-06,0,-1823.00228263756
0.0087614701152107,0.0388220456368443,306.3808651216,3.32455727447294e-06,1,-1814.92882426623
0.00787535454498638,0.0303532157370848,333.697952575396,4.35194601253449e-06,1,-1812.40480428721
0.00854634568393977,0.0421414997589674,300.077213991528,4.53417825151147e-06,0,-1815.30747389879
0.00837881614996497,0.0368615307319456,366.241728746247,5.62172237258226e-06,1,-1812.68952975777
0.00738522166255191,0.0262671426911093,387.553844784907,6.20159357069338e-06,0,-1816.89676863644
0.00946933071080509,0.0355377925800475,382.467212436673,6.22509223342926e-06,1,-1813.20433466622
0.0083571686991479,0.0417321477803737,384.316185001566,6.37218629493181e-06,1,-1813.93812502428
0.0072653201667277,0.0414463775528647,372.576878696401,7.15636579344129e-06,1,-1816.59470645171
0.00725988957234016,0.0465181831153325,378.593996002737,6.82774912503055e-06,1,-1815.65490119551
0.006626863667522,0.0135482396167002,393.338094751618,6.71215418068926e-06,0,-1834.26035759041
0.00705259662848123,0.049206442369371,375.444970810979,6.54799213769627e-06,1,-1815.85112758615
0.0100294078426548,0.0451719950215119,370.787480101753,6.30091548899591e-06,1,-1813.89077706291
0.00769321853632256,0.066627536406832,345.173295147037,6.8634010337493e-06,0,-1816.79984849745
0.00848304258774187,0.0621411025527554,329.667897538398,5.95787486247956e-06,0,-1817.4911556512
0.00849410083049629,0.0477309290929429,383.310333985002,5.51366280147487e-06,1,-1813.4079621003
0.00999591728590876,0.0517226024295421,352.306368364833,6.18615083794777e-06,0,-1815.44971977407
0.00963124638597945,0.0321479708937251,351.730033707444,7.11324575116088e-06,0,-1819.13192988944
0.00880856757773294,0.0389714974150891,392.150953323659,5.57419427737543e-06,1,-1812.4951316631
0.0088926613507683,0.0454832626542489,376.2236510004,6.83321728856397e-06,1,-1812.33276438831
0.00767734393716106,0.0441722368373594,323.89743656999,7.08220687117452e-06,0,-1819.87769624052
0.00950481526336622,0.0560327383188176,342.8050975538,7.32314064431814e-06,0,-1817.74203667467
0.00823683599563533,0.0320585386196829,364.238211948318,6.62431255436387e-06,0,-1815.00725449544
0.0101168062675597,0.032019744081852,347.443881150232,6.47201987438219e-06,0,-1815.75658567207
0.00840094979334678,0.0455288460827111,327.114636283318,6.43515296161178e-06,0,-1817.74811439481
0.00616335052601472,0.0545007961638671,321.4942727803,7.14599668978641e-06,0,-1819.88473864114
0.00911826341104361,0.0318774932974791,333.344109684395,7.07287250849563e-06,0,-1818.02470781577
0.00936633147121151,0.0529031625776908,370.927615581266,6.35077825630977e-06,1,-1815.3463964034
0.0104176361620418,0.0562190510994971,385.415490985923,5.89310317415637e-06,1,-1814.09178216125
0.00943715018958048,0.0570184281825964,356.015850670308,5.46334087106516e-06,1,-1814.73296444094
0.00806457830721449,0.0599307217766986,386.67645984317,5.64553143785856e-06,1,-1816.50708686013
0.00653154012681663,0.0594491008766609,375.460184095895,5.16319374911811e-06,1,-1817.86170638707
0.00801902904409632,0.065239805013216,374.598425053344,4.12650100605113e-06,1,-1815.916670483
0.00866911251235717,0.0644237703402967,371.798003965086,4.74707608642314e-06,1,-1815.42206814477
0.00924975023756313,0.0509761348961174,368.641299286688,4.05275156720921e-06,1,-1814.9845443452
0.0111792869436243,0.0507662477048622,362.226178608062,4.24127556684219e-06,0,-1813.8410961079
0.0103635050395675,0.0468090342002995,325.432828753119,4.45139488142594e-06,0,-1815.22686581393
0.00768553148094749,0.0454081374205691,377.297254802857,4.40842256160036e-06,1,-1813.90617622742
0.00836743130335344,0.0484244833593411,356.409426627757,4.65662012372436e-06,1,-1814.21662010021
0.00585387654606175,0.0554924027098377,327.745054600084,4.96519184243625e-06,0,-1815.99110535529
0.00877984806132472,0.0694019156143428,341.571509077771,5.49833959584804e-06,0,-1815.25750447357
0.0103258039087062,0.0484148042076448,352.251744513789,3.97683914351134e-06,0,-1813.62863913329
0.00583522944239441,0.0550652730954335,320.359651057161,4.46623557819937e-06,0,-1816.34833792335
0.0100719978650985,0.0353454152726505,345.030588155186,3.50846753868277e-06,0,-1815.68269626097
0.00716491163421146,0.0468469687260216,356.575298677418,5.25139205785534e-06,1,-1814.16678518936
0.00662028960598294,0.0585459657787707,368.7788276814,5.75715583735297e-06,0,-1816.04768534624
0.00692366349985876,0.0406001328954262,303.644784487146,6.21870766903144e-06,0,-1814.84555777381
0.00685946021809179,0.0434657446098617,378.062503374872,5.49867007214576e-06,1,-1814.07682743626
0.00768053113817315,0.035494836706956,350.675846532,5.56822560644822e-06,1,-1814.82104319588
0.00742869743201567,0.0477381920446569,357.789080174555,5.7576155709056e-06,1,-1815.63736389377
0.00655251455166682,0.0317914653280411,312.858079937121,5.2505262881293e-06,1,-1814.037377882
0.00703755065228092,0.0148183221981822,292.403072368531,6.05519353886712e-06,0,-1829.04191575266
0.00651321440880385,0.0155470254521333,279.636299761017,4.38342297965068e-06,0,-1822.35640372492
0.00649513786329492,0.0331570408740939,325.217920900594,4.62017414366061e-06,1,-1812.37171490617
0.00584956613144048,0.0194188028763369,346.951885288826,5.01818486955178e-06,0,-1819.01601589165
0.0109739192520619,0.033044291464004,281.280838876409,5.20777833517258e-06,0,-1814.87482697262
0.00689436531651009,0.0219808184749437,286.95541804204,4.74776672734102e-06,0,-1814.86958040205
0.00793260981362294,0.028696935434343,370.417190315525,5.5552555739811e-06,1,-1813.35467800032
0.0105224920609162,0.0170115978150517,326.678545070824,5.71115280584766e-06,0,-1824.0127414302
0.0088415560213462,0.025324510762939,371.501906838336,5.48842277083304e-06,1,-1813.23324497002
0.010607817723293,0.0177331891016919,393.269962557042,6.18504598711763e-06,0,-1821.69605198586
0.00698806829131767,0.0166431022108568,344.868788682663,5.18001906873702e-06,1,-1813.71192549753
0.00452946327345304,0.0133234150499184,329.402446924115,5.51305682980692e-06,0,-1824.90866775841
0.0032915634242937,0.0235879081268757,357.341680689052,5.59852240211828e-06,1,-1812.89664885246
0.0017227755798812,0.024856380450941,371.890914464044,5.09189354591479e-06,0,-1815.75780199127
0.00271986553682392,0.0139695922208153,337.957049357938,5.38004602034544e-06,0,-1830.64606611373
0.00343322413745372,0.0308032937221671,363.331038461357,6.80293520226568e-06,0,-1817.30868440762
0.00126815878067157,0.0284097745548507,378.539301986074,5.35768316137114e-06,0,-1813.02238214144
0.00462569128795677,0.0176398776647759,348.152764921612,6.38442841509059e-06,0,-1823.77019876572
0.00219930189853177,0.0176279033465985,358.072529344698,5.35073619264745e-06,0,-1816.01657030263
0.00387616505181904,0.0273257516131903,367.170488389447,6.09551875336253e-06,0,-1815.13870341415
0.00327814164489941,0.0235903203922771,365.159752988082,4.82087337628659e-06,1,-1814.93910927429
0.00159562298420041,0.0196272112315817,369.972236191703,3.71337879026456e-06,0,-1824.55464727032
0.00387011167065046,0.031532918842081,398.80076353426,4.837376872553e-06,1,-1815.04335003192
0.00449237007026288,0.037022965418387,340.193579583989,4.0201825769854e-06,1,-1814.50855554162
