"sigRho","sigR","kc","kw","did_accept","loglik"
0.0105600454603387,0.0531175192089533,136.435435002171,6.11404421135132e-06,NA,-1601.03880888947
0.0121137597699459,0.0582574284787252,138.976890283581,5.93461617888651e-06,1,-1599.28172991544
0.0107167830298316,0.0562659689015556,148.395262334682,6.4209555684117e-06,1,-1600.88861410662
0.00952943767548746,0.0698033480850018,204.076357671118,6.12213755222047e-06,1,-1601.23703410532
0.0101724034042591,0.0658792471089895,182.96479578027,7.83493804557784e-06,0,-1607.80506211713
0.00869167113717509,0.0527700861622008,215.121017879095,6.48501833311273e-06,0,-1606.65241853435
0.0065239793292423,0.0737152421312671,238.259290051723,6.01501360723145e-06,0,-1622.12102617549
0.010697916345682,0.0572623437489631,244.566641135904,6.71764284316194e-06,0,-1608.067552039
0.0079787417894053,0.0702480905328466,228.697858716098,6.39441154809064e-06,0,-1611.13012729726
0.00945308660188115,0.0665993258196658,192.698314407696,8.04779618857575e-06,0,-1608.82046912715
0.00869710407704188,0.0665809430854571,207.836820232251,7.4243626952761e-06,0,-1611.80629299085
0.011600382834368,0.0810245681916183,217.552587323306,6.34642900685426e-06,1,-1605.72691437614
0.0110405823028831,0.0788715358387469,246.869079453069,6.36895490129242e-06,0,-1608.48873035601
0.0124669117862501,0.0909855201328951,182.392298734752,4.6654100312682e-06,1,-1607.49060690612
0.0111910494493734,0.0897610154615434,180.626712932038,5.59343390519206e-06,1,-1606.53701388721
0.00872744797152928,0.0671101732552699,186.968922872001,4.97431637363464e-06,0,-1609.65892979091
0.0104297031325977,0.0802741221818751,176.552486605077,5.89231260819292e-06,1,-1607.10380865576
0.0127188408587076,0.0837795371147607,188.036630024793,4.53896866588066e-06,0,-1606.13275902492
0.0106100960143072,0.0879048727413306,214.967006929832,7.1918172111137e-06,1,-1605.76451996419
0.0110145060781483,0.0639347101893737,189.148121267373,8.213270165632e-06,1,-1603.91448069441
0.0111005154062649,0.0538651020655293,177.457277095562,8.00682097335831e-06,1,-1599.77499515215
0.0110701870628623,0.0424604650713708,194.689562864321,7.34375184262916e-06,0,-1602.49846379513
0.0101291196685952,0.0516678683902012,142.959321595489,6.46367978208167e-06,1,-1601.05815096788
0.00991660647495207,0.0528352140378816,197.574862069818,7.22425710481498e-06,0,-1603.17975122999
0.010378412184999,0.0345780449358321,150.806710567801,5.15139498755111e-06,1,-1600.83252796056
0.0106336846528827,0.0336978719140741,178.099502154101,5.7753820147496e-06,0,-1602.15084479751
0.0102303509714399,0.0359277801507847,138.898189265636,6.11405118284714e-06,1,-1599.3066119243
0.0108561336742624,0.0510921119997791,117.402506018384,6.44644714911902e-06,0,-1601.06339148721
0.0112787500363372,0.0437118349591297,169.844315477585,4.34245195664918e-06,0,-1602.52125714898
0.00810013520753931,0.033943100876653,173.054284672625,5.7088661743689e-06,0,-1604.59455003231
0.0117154440404196,0.0406095316984338,135.270368619365,6.84102275032193e-06,1,-1597.8818114636
0.0138003123516272,0.0443816541526927,141.911223498909,7.61272242490573e-06,0,-1597.54871856998
0.0118501668773485,0.0478882400602635,108.268629004469,6.86784260671884e-06,1,-1598.17957889866
0.00986146226867388,0.0522290011030475,127.13730797423,6.07498808514109e-06,0,-1601.19530896553
0.0113945967007756,0.0497288660709174,110.563711546856,6.39967967043884e-06,0,-1600.12909632554
0.0132807778870932,0.0447484103112198,68.031638103369,7.95622439117814e-06,0,-1606.21861693114
0.012621380716335,0.0521755733877683,109.821599990336,5.93807069126175e-06,0,-1600.04554863231
0.0125005261744546,0.045948640918563,139.476670852538,6.64831549062285e-06,0,-1598.28528957062
0.0104440331883488,0.0501517509182293,127.472616686867,6.19683607876332e-06,1,-1601.54958550525
0.0109376808360495,0.0386212601074436,120.13366705865,5.7295659719274e-06,1,-1601.47712723694
0.0116662048498606,0.0373457675951747,130.100080909121,5.1887360276996e-06,1,-1601.31886670511
0.0124828085908865,0.0488301412851001,102.092370398888,5.87485917429397e-06,1,-1599.08912731101
0.0111074485233635,0.0551405814773373,61.0748521121292,5.48338178022112e-06,0,-1609.86989441965
0.0133398899320711,0.0630301922192045,121.045317392327,6.33009938814638e-06,0,-1600.63700747574
0.0141292635224757,0.047166498964845,98.1117305845619,7.41486606942309e-06,0,-1600.21520848213
0.0138045199551893,0.0686530425877282,65.1930839897979,4.75325690732487e-06,0,-1611.25451743054
0.0131513015819835,0.0620275365352122,85.5092123431108,5.68977687988686e-06,0,-1604.45991702812
0.0120572588901493,0.0514007377642934,86.2170277741926,4.01932093153934e-06,0,-1607.10702530132
0.0145229259222034,0.0554338310272618,127.300932797296,6.58765365947637e-06,1,-1599.58550012392
0.0131444980849774,0.0530834103557087,104.230880996682,5.60662491224461e-06,1,-1602.61326339377
0.0108860402513972,0.0391534380184994,85.7511856051296,4.5685063698447e-06,1,-1604.58038629298
0.00909124061303486,0.0531518113968894,68.1933916419904,4.28809058476778e-06,0,-1609.47103589971
0.0111505037297627,0.048703188653105,96.6315846494904,6.32790752413497e-06,1,-1602.45217194601
0.0111035025329742,0.0477051090086836,62.8694052646337,6.18275787192294e-06,0,-1607.82617931278
0.0105775945820958,0.053952831080354,50.657505973093,4.97632524543402e-06,0,-1614.30102420906
0.00935797808368304,0.0512147398464812,75.6713744569897,7.0152622522908e-06,1,-1603.52777836391
0.00898300138531798,0.0509458173929681,25.6379916077563,7.25354003438307e-06,0,-1630.50151012159
0.00899113059607829,0.0527779400959538,73.0223126358471,8.24879290491269e-06,0,-1606.55051453748
0.00782936189307245,0.0460361000792214,94.3510163472955,6.72893714726887e-06,1,-1603.73743482875
0.00630533382976321,0.0434312017541659,72.6832243948172,6.40564559772237e-06,0,-1606.94471301206
0.00652057884296613,0.0500022244272032,55.4693763945389,5.42758007552877e-06,0,-1611.13721979766
0.00650188311550579,0.0440177957383737,96.4136552070349,6.30441599317957e-06,0,-1604.65453402055
0.0109468388666154,0.0530496917412844,57.0222813266677,6.55283032961103e-06,0,-1609.64898146788
0.0085792133123867,0.050083014466607,77.5926386975794,6.1524269729354e-06,1,-1604.66495255305
0.008425460527818,0.071471582719323,102.243126614326,5.66621869462085e-06,1,-1604.49504634045
0.00891105915280762,0.0655946717149632,100.30976997691,5.82787218862581e-06,1,-1604.48096109715
0.0060149398307462,0.0526738541226144,127.928730763575,5.3484831881509e-06,1,-1604.78706138055
0.00697453050476198,0.0546390764388965,155.153987915175,5.2445544356802e-06,1,-1605.57816257677
0.00729708557464227,0.0523375063913957,188.084963711674,5.87046773912582e-06,1,-1608.11315111476
0.0099155212208146,0.0523032541904965,204.170877589732,5.61879900133917e-06,0,-1607.58216607835
0.00767691537264118,0.0573111440601384,193.508644997431,4.70371627658197e-06,1,-1607.29325449079
0.00926464662343964,0.0415156148032315,213.483638150339,2.80530801002821e-06,0,-1615.97643424981
0.00639842865859249,0.0588172396830041,204.394166888715,5.06177344550522e-06,0,-1612.76323358634
0.00905023600524331,0.0396125848228813,171.329766381846,3.28895337252613e-06,0,-1610.27641341194
0.00873855577501554,0.0640316772674791,167.684191381502,4.66072931812611e-06,0,-1607.27457829506
0.00669793002279427,0.0520491082277022,215.162065864624,4.33955824016177e-06,0,-1614.91242272668
0.00948301776725893,0.0636176923203442,201.768899287413,4.62346738908364e-06,1,-1608.18488381901
0.011404911100424,0.0497047745545285,203.036649078465,4.91564092165652e-06,1,-1600.14693855884
0.0119038432066609,0.0552728938785351,169.737827965339,3.16164015953532e-06,0,-1608.46172400026
0.0103402140381454,0.0512771769478624,168.587872699267,4.40483347989118e-06,0,-1602.85234494879
0.0122284935171549,0.0490961512579684,176.927867974058,3.65527428738981e-06,0,-1604.96859138398
0.010544248401376,0.0519967666906163,174.551361325012,5.68763448546177e-06,0,-1602.60893099551
0.0126357583985062,0.049073682923073,171.197627577333,6.06314828662771e-06,0,-1599.34506373882
0.0105097914787138,0.0473738407488552,199.817847723521,5.9095371611196e-06,0,-1606.2501793081
0.0118813888952518,0.0486877339512158,219.336318111719,3.88974943998111e-06,0,-1606.54465344764
0.0102224062676611,0.0595880360753871,191.592876010891,5.37673029260435e-06,1,-1606.38917696981
0.0100820861578894,0.0614567557445966,183.291341393039,3.77447284001316e-06,0,-1608.92580778197
0.00711899344057378,0.0505777267259764,185.625191485209,7.37699109720414e-06,1,-1605.56478469158
0.00696265234411089,0.0513952298280707,180.533674922871,6.2836717873355e-06,1,-1605.78798963464
0.00625237792618203,0.0487650154074168,170.356484408573,6.17575503479227e-06,0,-1609.24968133221
0.0067429185013972,0.0591035966131025,177.147281027613,5.44672861546084e-06,0,-1611.78652519736
0.00698411730768339,0.0555901750346915,201.745985572734,6.25644477907584e-06,1,-1606.79179479028
0.0065637723640426,0.0564944321428718,196.88608849097,5.18357484353804e-06,1,-1607.83346589085
0.00585659162569749,0.0496128204839729,189.233063321333,5.60176597031416e-06,1,-1606.27317493908
0.00754284447256681,0.0329031013048847,203.124503728954,5.74424939117168e-06,0,-1610.216139609
0.00615613488754054,0.0533544612123511,129.97498725897,4.51729414836963e-06,1,-1605.94977533966
0.00704847015604257,0.0488901869189096,159.273866927983,4.40555715177872e-06,1,-1603.25044949292
0.00669216330845581,0.0570585742914191,165.097744311046,4.20135203198279e-06,0,-1607.3994881269
0.0072722434560993,0.0458918686276836,135.200319165726,5.84229026172332e-06,1,-1603.60574918091
0.00903950869713537,0.0460060889606451,178.197780459769,3.66504907257422e-06,0,-1607.20976194633
0.00554215416701895,0.0570230147744476,138.346261779518,5.13249226924292e-06,0,-1606.63867093886
0.00886681244464665,0.0325667020334699,127.741120923543,5.34083368203868e-06,1,-1602.90587567658
0.00574390207071856,0.0321686539598995,123.672422324479,4.5234629754827e-06,0,-1606.16464141247
0.00926997928531639,0.0366106506721081,125.183297332955,4.99617489368642e-06,1,-1602.37457992707
0.0101451401573333,0.0458550855637988,103.376014368237,4.75785359588657e-06,0,-1603.89571453427
0.00974308050703847,0.0559477125389813,143.433509671547,4.29018862926393e-06,0,-1604.19923676485
0.0111838153667594,0.0263665688614492,110.951574296599,3.61548800775965e-06,0,-1604.39602771767
0.0103229150875975,0.0444952344647251,127.745026314935,6.47600545978923e-06,1,-1598.61536363761
0.00783338695896933,0.0481927491683706,87.5597139259911,7.03067915863951e-06,0,-1604.6844701807
0.0100618259634662,0.0439847985454962,101.96822503715,5.28824741965133e-06,0,-1602.94339210971
0.00974953444206069,0.0341335247675986,114.794069038463,7.10993624530339e-06,0,-1601.81412239978
0.0113761249609989,0.0294832839894955,153.527036761885,5.64472238048329e-06,0,-1597.94496880556
0.00879398044849842,0.0433207499284833,140.896616777238,8.10155248864014e-06,0,-1605.54108356293
0.0135127817939132,0.0497624588640053,166.7044747964,6.56183328321449e-06,0,-1597.53183526198
0.00714201257346625,0.0562091872426129,141.560834072779,7.32570384324086e-06,0,-1604.62267300479
0.0120485637630109,0.0440237405071782,141.785277056135,7.97237348260244e-06,1,-1596.4491752789
0.0118321532400017,0.0479287361624006,162.747211026459,7.16372760774111e-06,0,-1597.9931284106
0.0128455507927863,0.0456891128309238,139.342814594888,8.07377516338236e-06,0,-1598.78044181422
0.0111668320423614,0.0528514169271246,154.775837463047,7.8385576895739e-06,0,-1601.0080719671
0.0116677377537219,0.0523850762257999,146.674006250814,7.66477241841996e-06,0,-1603.04013649807
0.0130329689278605,0.0372065519326577,141.762495389196,7.11449390040624e-06,0,-1597.54493149611
0.0113882092904677,0.0425636789048267,143.958837292138,9.01050783777836e-06,0,-1599.704467309
0.0127845645146687,0.0334880800353331,169.339815002054,8.8250388314051e-06,0,-1600.22728846928
0.011263634022432,0.0393393038283761,146.594288459802,6.31173768252367e-06,0,-1599.37353893765
0.0114013777714441,0.0516278323310211,135.999739437476,8.21928580919132e-06,0,-1601.42272172887
0.00875549252419026,0.0446893259195324,151.835878155448,7.28431707606244e-06,0,-1601.13814013685
0.011398169316444,0.0473265654484391,177.594630881329,6.94732988688084e-06,0,-1603.16784797385
0.0114156190915234,0.0462266136455402,167.710211546206,9.55595565937853e-06,0,-1603.16530710309
0.0106076026356707,0.0401129235660983,99.7945038228173,7.81145342341215e-06,0,-1601.73970308736
0.0149008948681073,0.0347608323371949,134.359285971242,7.77755230191467e-06,0,-1596.25747577739
0.0134457796575452,0.0445119092057217,121.858938792173,7.18285036293912e-06,0,-1599.41365222668
0.013650599058251,0.0434684717759794,127.213948108936,8.13439794350535e-06,0,-1599.51198535616
0.00943646628096582,0.039522918480913,166.389809890309,6.49664205043571e-06,0,-1604.00030260417
0.0099342098591997,0.0485151502543961,131.344700468456,7.36073870133939e-06,1,-1600.2420470069
0.00982258381576946,0.0487103428281595,143.234599938208,7.41430681428111e-06,0,-1603.10259796223
0.00732973765743389,0.0552440139053263,160.971515438994,8.23159311396265e-06,0,-1609.51475320237
0.0115372345478533,0.0519930556001088,168.23986637943,7.84059131302609e-06,0,-1601.82782665067
0.0102371332954216,0.0404484525362788,150.459611015237,6.80415342415816e-06,1,-1600.61261865455
0.0122050476620714,0.0469398788758858,197.798113438245,7.8812359932537e-06,1,-1600.02837125407
0.00969671894189924,0.0638944235747818,212.47646482475,7.60762887832567e-06,0,-1604.85837660913
0.0142177683752493,0.0450512777696128,225.135489881148,7.194802817541e-06,1,-1595.17002268111
0.0156299606065947,0.0554244339622657,211.610144264658,6.66168257185455e-06,0,-1596.48880666931
0.0142363242916716,0.0396699546972054,219.654566092739,8.063792103882e-06,0,-1596.29558302925
0.0150036232839278,0.0285307638240367,238.776109614381,6.29949203732127e-06,1,-1594.21339088343
0.0163698855546791,0.0166403509913626,247.043485915051,6.99362180584199e-06,0,-1598.79218698804
0.0163981191199122,0.0176943782146714,231.675247531038,6.29752197199744e-06,0,-1594.43525909286
0.0138958700105335,0.026558075698966,257.252721453511,6.0657474301029e-06,1,-1598.375745258
0.0167565631756391,0.0184908019298948,279.640373200613,5.35246818131408e-06,0,-1598.26252704777
0.0145268736666313,0.0316393869774162,231.007161029897,5.59973609706215e-06,1,-1597.036760529
0.014892515397895,0.0432614319733549,262.982313026527,5.3853174139743e-06,0,-1597.74987965485
0.0107905192596377,0.0286792353975244,239.576505257781,4.78951053273938e-06,0,-1604.4620372677
0.0153928793633045,0.0293449245698293,268.120688653851,5.45133237993114e-06,0,-1597.98268794151
0.0146937494082695,0.0194623045727497,241.722289846066,6.81856108504249e-06,0,-1598.64424491091
0.0148281035575892,0.0345344523053663,216.460346829974,5.20742643452081e-06,1,-1595.85487343088
0.0142677851120672,0.0247371010642507,229.765000015812,4.27699932956936e-06,0,-1599.14061230433
0.0132346880570173,0.041522588949379,195.020215056155,6.0338597729055e-06,1,-1598.73296623048
0.0150159005801982,0.0314347264183642,235.748150300562,5.78782399804738e-06,1,-1594.71162775801
0.0159087281340776,0.0308528480295222,258.561901777609,7.4953365691356e-06,0,-1595.63606249721
0.0149719189349817,0.0345981803326019,258.243813083861,6.01209513184624e-06,0,-1595.68199583895
0.0161212376001939,0.0272993932094169,222.396326640688,6.27627004927351e-06,0,-1594.77377346427
0.0153270914592783,0.0314482872194927,229.558393700741,5.81825139899443e-06,0,-1597.00001484112
0.0144163265994487,0.0238290199051997,225.630979802024,5.26772214362982e-06,0,-1597.76421318887
0.0149387030773142,0.0361195282069376,251.419557850033,5.15398459079385e-06,0,-1598.73807361196
0.0174290172179025,0.0409763766409519,198.489027565313,4.67212467647196e-06,0,-1597.45168613264
0.0144349781886353,0.0263783056253608,263.375758873836,5.99713962027177e-06,1,-1597.41366077631
0.0168828164044397,0.0275662477944969,247.958689765866,5.83079783800695e-06,0,-1594.47041027987
0.0131033194046534,0.0204361729876107,241.97246488379,4.69408316165388e-06,0,-1602.12865250019
0.0171276465689752,0.0350642101184526,258.919214623838,6.84965321439228e-06,0,-1594.10483052595
0.0129452466540479,0.00979697945396157,260.469765530346,6.09092357612737e-06,0,-1620.82921145638
0.0131458475333113,0.0307209235941546,237.366004397376,6.31585589749136e-06,1,-1598.69848977584
0.0157536250798899,0.0111250356159892,240.979553993214,5.76285403163e-06,0,-1608.49750842801
0.0142272096084884,0.0185985771965294,243.848167679305,4.32086470751938e-06,0,-1600.57173533206
0.0134108587765212,0.0127927815651109,228.269275436092,5.56728693830208e-06,0,-1603.57968510829
0.0110954290100284,0.0185817165978182,239.177592826408,6.35500650560292e-06,0,-1607.83650749455
0.011643744981371,0.0487405434793413,216.673146750767,6.64633219628599e-06,0,-1602.16809397724
0.0122881142151199,0.0188371801398408,213.197029383218,5.74635104087925e-06,1,-1598.82139088571
0.0119115010274451,0.00375824987799689,221.178609290671,5.30334768417205e-06,0,-1767.61725558537
0.0131040383882882,0.0341840562957025,179.203399765221,4.94586251049698e-06,0,-1600.14314424888
0.0135577630681265,0.0214840816084546,197.299932558366,6.31804467017508e-06,1,-1596.83341046444
0.0121314465924661,0.0104420407289844,210.137688286342,6.91496601741187e-06,0,-1612.58052678644
0.0129972759205689,0.006311458630743,187.077016433684,6.47097991608637e-06,0,-1649.11486042824
0.0123702938140643,0.0281226946573955,187.223151162184,7.06654646560085e-06,0,-1599.49108267045
0.0145932334024832,0.0178142997375929,190.283032749966,6.00416222060799e-06,0,-1597.52065918128
0.0117334125604081,0.0164043393861019,212.56400146597,5.69511054950707e-06,0,-1604.36850745208
0.0159732408551657,0.0216552999121932,178.631952557308,6.28634916823665e-06,0,-1596.89628889482
0.0130532184609824,0.0241666605043118,197.32677149839,6.96637241524177e-06,1,-1597.60219942234
0.0125278093581937,0.00302292908137416,197.144213578331,5.43332329997963e-06,0,-1988.19834108237
0.0121647811146111,0.00687346716375804,225.615015455966,7.5818459523645e-06,0,-1730.95747674038
0.0139606729354593,0.0213921562150194,223.772462204204,7.33456480347633e-06,0,-1597.88716694587
0.0103151422703515,0.0289701044146748,206.321498910222,7.21559679643643e-06,0,-1605.01182434778
0.0120767882598644,0.0277881821167395,206.069658335896,7.87339130430286e-06,0,-1600.8110051385
0.014328690827043,0.0206175922617241,230.658680909479,6.02154427721964e-06,0,-1598.27249080534
0.0128513743797769,0.0350303954290072,155.340527525071,6.5634120775213e-06,0,-1598.39054065885
0.0130418344432502,0.0266475739123838,225.174515386144,7.04588305315531e-06,1,-1599.73345201395
0.0116071376769929,0.0325935164241135,230.146473449912,8.03792568519078e-06,0,-1602.37766886526
0.0149725738161371,0.0208973879640186,221.692326088934,7.31368379917247e-06,1,-1595.68527152301
0.0160176204057377,0.0215972297623423,192.221114686847,6.96957614130101e-06,0,-1595.4503530725
0.0177424778121834,0.00752156994121159,193.288654363678,8.67708361585557e-06,0,-1691.60099529612
0.0167069090200101,0.0295888190587597,250.19855678048,7.5527356371923e-06,0,-1594.21688393045
0.0143084086090129,0.0114979441336841,262.349088766342,9.46314827933228e-06,0,-1615.41755180333
0.0135166776501893,0.0250576980080056,245.843604360925,7.7837650572201e-06,1,-1598.54622970685
0.0108557901696821,0.01891611996147,219.085659063181,7.0427689050957e-06,1,-1600.12482853752
